blind_id	source_file	redaction_pattern	count	remaining_suspect_terms
M025	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/glm-5-1.md	glm-5-1-or-pin-ambient/CTRL1_1	1	
M025	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/glm-5-1.md	glm-5-1-or-pin-ambient/CTRL1_2	1	
M025	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/glm-5-1.md	glm-5-1-or-pin-ambient/CTRL1_3	1	
M025	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/glm-5-1.md	glm-5-1-or-pin-ambient/CTRL1_4	1	
M025	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/glm-5-1.md	Opus-4.7-style	1	
M025	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/glm-5-1.md	glm-5-1	1	
M025	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-1-coding-direct/LONG_1.json	NONE	0	
M025	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-1-coding-direct/OPEN_1.json	NONE	0	
M025	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_glm-5-1-coding-direct/VARY_1.json	NONE	0	
M025	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/glm-5-1-coding-direct/CTRL1_1.json	NONE	0	
M025	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/glm-5-1-coding-direct/CTRL3_1.json	NONE	0	
M025	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/glm-5-1-coding-direct/G3_1.json	NONE	0	
M027	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/gpt-4.1.md	gpt-4.1	1	
M027	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-4.1.md	gpt-4.1.md	1	
M027	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-4.1.md	gpt-4.1	1	
M027	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-4-1.md	gpt-4-1/CTRL1_10	1	
M027	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-4-1.md	gpt-4-1/CTRL1_2	1	
M027	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-4-1.md	gpt-4-1/CTRL1_3	1	
M027	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-4-1.md	gpt-4-1/CTRL1_4	1	
M027	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-4-1.md	gpt-4-1/CTRL1_5	1	
M027	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-4-1.md	Opus-4.7-style	1	
M027	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-4-1.md	gpt-4-1	1	
M027	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-4-1-16k/LONG_1.json	NONE	0	
M027	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-4-1-16k/OPEN_1.json	NONE	0	
M027	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-4-1-16k/VARY_1.json	NONE	0	
M027	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-4-1/CTRL1_1.json	NONE	0	
M027	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-4-1/CTRL3_1.json	NONE	0	
M027	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-4-1/G3_1.json	NONE	0	
M028	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/gpt-4o.md	gpt-4o	1	
M028	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-4o.md	gpt-4o.md	1	
M028	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-4o.md	gpt-4o	1	
M028	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-4o.md	gpt-4o/CTRL1_10	1	
M028	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-4o.md	gpt-4o/CTRL1_1	1	
M028	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-4o.md	gpt-4o/CTRL1_3	1	
M028	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-4o.md	gpt-4o/CTRL1_4	1	
M028	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-4o.md	gpt-4o/CTRL1_5	1	
M028	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-4o.md	Opus-4.7-style	1	
M028	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-4o.md	gpt-4o	1	
M028	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-4o-direct-16k/LONG_1.json	NONE	0	
M028	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-4o-direct-16k/OPEN_1.json	NONE	0	
M028	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-4o-direct-16k/VARY_1.json	NONE	0	
M028	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-4o/CTRL1_1.json	NONE	0	
M028	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-4o/CTRL3_1.json	NONE	0	
M028	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-4o/G3_1.json	NONE	0	
M029	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/gpt-5.md	gpt-5	1	
M029	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.md	gpt-5.md	1	
M029	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.md	gpt-5	1	
M029	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5.md	gpt-5-direct/CTRL1_10	1	
M029	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5.md	gpt-5-direct/CTRL1_1	1	
M029	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5.md	gpt-5-direct/CTRL1_3	1	
M029	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5.md	gpt-5-direct/CTRL1_4	1	
M029	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5.md	gpt-5-direct/CTRL1_5	1	
M029	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5.md	Opus-4.7-style	1	
M029	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5.md	gpt-5	1	
M029	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-4-direct-16k/LONG_1.json	NONE	0	
M029	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-4-direct-16k/OPEN_1.json	NONE	0	
M029	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-4-direct-16k/VARY_1.json	NONE	0	
M029	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-direct/CTRL1_1.json	NONE	0	
M029	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-direct/CTRL3_1.json	NONE	0	
M029	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-direct/G3_1.json	NONE	0	
M030	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/gpt-5.1.md	gpt-5.1	1	
M030	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.1.md	gpt-5.1.md	1	
M030	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.1.md	gpt-5.1	1	
M030	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-1.md	gpt-5-1-direct/CTRL1_10	1	
M030	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-1.md	gpt-5-1-direct/CTRL1_1	1	
M030	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-1.md	gpt-5-1-direct/CTRL1_3	1	
M030	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-1.md	gpt-5-1-direct/CTRL1_4	1	
M030	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-1.md	gpt-5-1-direct/CTRL1_5	1	
M030	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-1.md	Opus-4.7-style	1	
M030	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-1.md	gpt-5-1	1	
M030	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-1-direct/LONG_1.json	NONE	0	
M030	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-1-direct/OPEN_1.json	NONE	0	
M030	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-1-direct/VARY_1.json	NONE	0	
M030	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-1-direct/CTRL1_1.json	NONE	0	
M030	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-1-direct/CTRL3_1.json	NONE	0	
M030	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-1-direct/G3_1.json	NONE	0	
M031	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/gpt-5.1-codex.md	gpt-5.1-codex	1	
M031	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.1-codex.md	gpt-5.1-codex.md	1	
M031	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.1-codex.md	gpt-5.1-codex	1	
M031	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-1-codex.md	gpt-5-1-codex-direct/CTRL1_2	1	
M031	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-1-codex.md	gpt-5-1-codex-direct/CTRL1_3	1	
M031	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-1-codex.md	gpt-5-1-codex-direct/CTRL2_3	1	
M031	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-1-codex.md	gpt-5-1-codex-direct/CTRL2_7	1	
M031	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-1-codex.md	gpt-5-1-codex-direct/CTRL2_9	1	
M031	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-1-codex.md	Opus-4.7-style	1	
M031	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-1-codex.md	gpt-5-1-codex	1	
M031	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-1-codex-direct/LONG_1.json	NONE	0	
M031	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-1-codex-direct/OPEN_1.json	NONE	0	
M031	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-1-codex-direct/VARY_1.json	Opus	1	
M031	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-1-codex-direct/CTRL1_1.json	NONE	0	
M031	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-1-codex-direct/CTRL3_1.json	NONE	0	
M031	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-1-codex-direct/G3_1.json	NONE	0	
M032	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/gpt-5.2.md	gpt-5.2	1	
M032	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.2.md	gpt-5.2.md	1	
M032	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.2.md	gpt-5.2	1	
M032	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-2.md	gpt-5-2-direct/CTRL1_10	1	
M032	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-2.md	gpt-5-2-direct/CTRL1_1	1	
M032	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-2.md	gpt-5-2-direct/CTRL1_2	1	
M032	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-2.md	gpt-5-2-direct/CTRL1_3	1	
M032	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-2.md	gpt-5-2-direct/CTRL1_4	1	
M032	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-2.md	Opus-4.7-style	1	
M032	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-2.md	gpt-5-2	1	
M032	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-2-direct/LONG_1.json	NONE	0	
M032	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-2-direct/OPEN_1.json	NONE	0	
M032	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-2-direct/VARY_1.json	NONE	0	
M032	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-2-direct/CTRL1_1.json	NONE	0	
M032	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-2-direct/CTRL3_1.json	NONE	0	
M032	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-2-direct/G3_1.json	NONE	0	
M033	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/gpt-5.2-codex.md	gpt-5.2-codex	1	
M033	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.2-codex.md	gpt-5.2-codex.md	1	
M033	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.2-codex.md	gpt-5.2-codex	1	
M033	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-2-codex.md	gpt-5-2-codex-direct/CTRL1_1	1	
M033	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-2-codex.md	gpt-5-2-codex-direct/CTRL1_2	1	
M033	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-2-codex.md	gpt-5-2-codex-direct/CTRL1_3	1	
M033	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-2-codex.md	gpt-5-2-codex-direct/CTRL1_4	1	
M033	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-2-codex.md	gpt-5-2-codex-direct/CTRL1_5	1	
M033	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-2-codex.md	Opus-4.7-style	1	
M033	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-2-codex.md	gpt-5-2-codex	1	
M033	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-2-codex-direct/LONG_1.json	NONE	0	
M033	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-2-codex-direct/OPEN_1.json	NONE	0	
M033	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-2-codex-direct/VARY_1.json	NONE	0	
M033	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-2-codex-direct/CTRL1_1.json	NONE	0	
M033	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-2-codex-direct/CTRL3_1.json	NONE	0	
M033	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-2-codex-direct/G3_1.json	NONE	0	
M034	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/gpt-5.3.md	gpt-5.3	1	
M034	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.3.md	gpt-5.3.md	1	
M034	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.3.md	gpt-5.3	1	
M034	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.3.md	Opus	1	
M034	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-3.md	gpt-5-3-direct/CTRL1_1	1	
M034	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-3.md	gpt-5-3-direct/CTRL1_2	1	
M034	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-3.md	gpt-5-3-direct/CTRL1_4	1	
M034	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-3.md	gpt-5-3-direct/CTRL1_5	1	
M034	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-3.md	gpt-5-3-direct/CTRL1_6	1	
M034	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-3.md	Opus-4.7-style	1	
M034	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-3.md	gpt-5-3	1	
M034	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-3-direct/LONG_1.json	NONE	0	
M034	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-3-direct/OPEN_1.json	NONE	0	
M034	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-3-direct/VARY_1.json	NONE	0	
M034	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-3-direct/CTRL1_1.json	NONE	0	
M034	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-3-direct/CTRL3_1.json	NONE	0	
M034	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-3-direct/G3_1.json	NONE	0	
M035	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/gpt-5.3-codex.md	gpt-5.3-codex	1	
M035	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.3-codex.md	gpt-5.3-codex.md	1	
M035	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.3-codex.md	gpt-5.3-codex	1	
M035	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-3-codex.md	gpt-5-3-codex-direct/CTRL1_10	1	
M035	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-3-codex.md	gpt-5-3-codex-direct/CTRL1_1	1	
M035	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-3-codex.md	gpt-5-3-codex-direct/CTRL1_3	1	
M035	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-3-codex.md	gpt-5-3-codex-direct/CTRL1_4	1	
M035	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-3-codex.md	gpt-5-3-codex-direct/CTRL1_5	1	
M035	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-3-codex.md	Opus-4.7-style	1	
M035	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-3-codex.md	gpt-5-3-codex	1	
M035	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-3-codex-direct/LONG_1.json	NONE	0	
M035	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-3-codex-direct/OPEN_1.json	NONE	0	
M035	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-3-codex-direct/VARY_1.json	NONE	0	
M035	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-3-codex-direct/CTRL1_1.json	NONE	0	
M035	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-3-codex-direct/CTRL3_1.json	NONE	0	
M035	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-3-codex-direct/G3_1.json	NONE	0	
M037	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/gpt-5.5.md	gpt-5.5	1	
M037	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.5.md	gpt-5.5.md	1	
M037	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.5.md	gpt-5.5	1	
M037	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-5.md	gpt-5-5-direct/CTRL1_10	1	
M037	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-5.md	gpt-5-5-direct/CTRL1_1	1	
M037	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-5.md	gpt-5-5-direct/CTRL1_2	1	
M037	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-5.md	gpt-5-5-direct/CTRL1_3	1	
M037	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-5.md	gpt-5-5-direct/CTRL1_4	1	
M037	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-5.md	Opus-4.7-style	1	
M037	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-5.md	gpt-5-5	1	
M037	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-5-direct/LONG_1.json	NONE	0	
M037	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-5-direct/OPEN_1.json	NONE	0	
M037	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-5-direct/VARY_1.json	NONE	0	
M037	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-5-direct/CTRL1_1.json	NONE	0	
M037	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-5-direct/CTRL3_1.json	NONE	0	
M037	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-5-direct/G3_1.json	NONE	0	
M038	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/gpt-5.5-pro.md	gpt-5.5-pro	1	
M038	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.5-pro.md	gpt-5.5-pro.md	1	
M038	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/gpt-5.5-pro.md	gpt-5.5-pro	1	
M038	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-5-pro.md	gpt-5-5-pro-direct/CTRL1_10	1	
M038	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-5-pro.md	gpt-5-5-pro-direct/CTRL1_1	1	
M038	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-5-pro.md	gpt-5-5-pro-direct/CTRL1_2	1	
M038	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-5-pro.md	gpt-5-5-pro-direct/CTRL1_3	1	
M038	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-5-pro.md	gpt-5-5-pro-direct/CTRL1_5	1	
M038	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-5-pro.md	Opus-4.7-style	1	
M038	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/gpt-5-5-pro.md	gpt-5-5-pro	1	
M038	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-5-pro-direct/LONG_1.json	NONE	0	
M038	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-5-pro-direct/OPEN_1.json	NONE	0	
M038	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_gpt-5-5-pro-direct/VARY_1.json	NONE	0	
M038	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-5-pro-direct/CTRL1_1.json	NONE	0	
M038	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-5-pro-direct/CTRL3_1.json	NONE	0	
M038	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/gpt-5-5-pro-direct/G3_1.json	NONE	0	
M041	personality card	MISSING	0	missing_source
M041	personality profile	MISSING	0	missing_source
M041	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4.md	grok-4/CTRL1_10	1	
M041	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4.md	grok-4/CTRL1_1	1	
M041	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4.md	grok-4/CTRL1_2	1	
M041	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4.md	grok-4/CTRL1_3	1	
M041	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4.md	grok-4/CTRL1_4	1	
M041	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4.md	Opus-4.7-style	1	
M041	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4.md	grok-4	1	
M041	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4.md	xAI	5	
M041	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_grok-4-3-direct/LONG_1.json	NONE	0	
